Product_ID,Product_Name,Variant_Strength,Category,Price_USD,In_Stock,Warehouse_Location,SKU_Code,Short_Description,Full_Description,Molecular_Formula,Molar_Mass,CAS_Number,Synonyms,PubChem_ID,Image_URL,Certificate_of_Analysis_URL,SEO_Title,SEO_Description,Featured,Popularity_Score,Stock_Quantity,Unit_Size,Specification,Temperature_Storage,Shelf_Life,Shipping_Restrictions,Is_Discontinued,Research_Applications,Storage_Requirements,Handling_Guidelines,Notes,Product_Slug
11,FOXO4,10mg,Beauty / Anti-Aging / Antioxidant,360.00,TRUE,Both,F410,Transcription factor peptide for cellular aging research,"Foxo4 is a transcription factor peptide involved in cellular aging and senescence pathways. Research applications include investigations into cellular senescence, aging-related gene expression, tumor suppression, dna repair mechanisms, and longevity pathways in experimental models.",Variable peptide sequence,Variable,N/A,"FOXO4, Forkhead box protein O4, FOXO4-DRI",N/A,https://cdn.vicipeptides.com/images/placeholders/foxo4-10mg.jpg,,Buy FOXO4 10mg Research Peptide – Vici Peptides,High-purity FOXO4 10mg research peptide available for laboratory research use only from Vici Peptides. Transcription factor peptide for cellular aging research,TRUE,70,80,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"FOXO4 is used in laboratory research to investigate cellular senescence and aging mechanisms. Research applications include studies on cellular senescence clearance, aging-related gene expression, tumor suppression pathways, DNA repair mechanisms, longevity pathways, and age-related disease processes in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,foxo4-10mg
12,Cagrilintide,5mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,117.00,TRUE,Both,CGL5,Long-acting amylin analog for metabolic research,"Cagrilintide is a long-acting amylin analog developed for research into metabolic regulation and appetite control. Research applications include investigations into glucose homeostasis, weight management mechanisms, gastric emptying modulation, and metabolic syndrome in experimental models.",C172H267N51O51S2,3963.4 g/mol,N/A,"AM833, Cagrilintide, Long-acting amylin analog",N/A,https://cdn.vicipeptides.com/images/placeholders/cagrilintide.jpg,,Buy Cagrilintide 5mg Research Peptide – Vici Peptides,High-purity Cagrilintide 5mg research peptide available for laboratory research use only from Vici Peptides. Long-acting amylin analog for metabolic research,TRUE,81,148,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Cagrilintide is used in laboratory research to investigate metabolic regulation and appetite control mechanisms. Research applications include studies on glucose homeostasis, weight management, gastric emptying, satiety signaling, metabolic syndrome, and diabetes-related metabolic processes in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,cagrilintide
13,Cagrilintide,10mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,227.00,TRUE,Both,CGL10,Long-acting amylin analog for metabolic research,"Cagrilintide is a long-acting amylin analog developed for research into metabolic regulation and appetite control. Research applications include investigations into glucose homeostasis, weight management mechanisms, gastric emptying modulation, and metabolic syndrome in experimental models.",C172H267N51O51S2,3963.4 g/mol,N/A,"AM833, Cagrilintide, Long-acting amylin analog",N/A,https://cdn.vicipeptides.com/images/placeholders/cagrilintide.jpg,,Buy Cagrilintide 10mg Research Peptide – Vici Peptides,High-purity Cagrilintide 10mg research peptide available for laboratory research use only from Vici Peptides. Long-acting amylin analog for metabolic research,TRUE,82,215,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Cagrilintide is used in laboratory research to investigate metabolic regulation and appetite control mechanisms. Research applications include studies on glucose homeostasis, weight management, gastric emptying, satiety signaling, metabolic syndrome, and diabetes-related metabolic processes in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,cagrilintide
14,Cagrilintide 5mg + Semaglutide,10mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,189.00,TRUE,Both,CS10,Combination peptide for dual hormone metabolic research,"Cagrilintide and semaglutide combination for research into dual hormone metabolic regulation. Research applications include investigations into synergistic effects on glucose homeostasis, weight management, appetite control, and metabolic syndrome in experimental models.",Combination product,Variable,N/A,"Cagrilintide + Semaglutide, AM833 + Semaglutide",N/A,https://cdn.vicipeptides.com/images/placeholders/cagrilintide-semaglutide-combo.jpg,,Buy Cagrilintide 5mg + Semaglutide 10mg Research Peptide – Vici Peptides,High-purity Cagrilintide 5mg + Semaglutide 10mg research peptide available for laboratory research use only from Vici Peptides. Combination peptide for dual hormone metabolic research,TRUE,83,197,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"This combination is used in laboratory research to investigate dual hormone metabolic regulation. Research applications include studies on synergistic effects on glucose homeostasis, weight management mechanisms, appetite control, gastric emptying, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,cagrilintide-semaglutide-combo
15,Retatrutide,5mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,91.00,TRUE,Both,RT5,Triple hormone receptor agonist for metabolic research,"Retatrutide is a triple hormone receptor agonist targeting glp-1, gip, and glucagon receptors for research into metabolic regulation. Research applications include investigations into glucose homeostasis, weight management, appetite control, and metabolic syndrome in experimental models.",C184H282N50O59,4107.5 g/mol,N/A,"LY3437943, Retatrutide, Triple agonist",N/A,https://cdn.vicipeptides.com/images/placeholders/retatrutide.jpg,,Buy Retatrutide 5mg Research Peptide – Vici Peptides,High-purity Retatrutide 5mg research peptide available for laboratory research use only from Vici Peptides. Triple hormone receptor agonist for metabolic research,TRUE,84,223,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Retatrutide is used in laboratory research to investigate triple hormone receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, weight management mechanisms, appetite control, insulin sensitivity, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,retatrutide
16,Retatrutide,10mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,130.00,TRUE,Both,RT10,Triple hormone receptor agonist for metabolic research,"Retatrutide is a triple hormone receptor agonist targeting glp-1, gip, and glucagon receptors for research into metabolic regulation. Research applications include investigations into glucose homeostasis, weight management, appetite control, and metabolic syndrome in experimental models.",C184H282N50O59,4107.5 g/mol,N/A,"LY3437943, Retatrutide, Triple agonist",N/A,https://cdn.vicipeptides.com/images/placeholders/retatrutide.jpg,,Buy Retatrutide 10mg Research Peptide – Vici Peptides,High-purity Retatrutide 10mg research peptide available for laboratory research use only from Vici Peptides. Triple hormone receptor agonist for metabolic research,FALSE,85,118,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Retatrutide is used in laboratory research to investigate triple hormone receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, weight management mechanisms, appetite control, insulin sensitivity, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,retatrutide
17,Retatrutide,20mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,207.00,TRUE,Both,RT20,Triple hormone receptor agonist for metabolic research,"Retatrutide is a triple hormone receptor agonist targeting glp-1, gip, and glucagon receptors for research into metabolic regulation. Research applications include investigations into glucose homeostasis, weight management, appetite control, and metabolic syndrome in experimental models.",C184H282N50O59,4107.5 g/mol,N/A,"LY3437943, Retatrutide, Triple agonist",N/A,https://cdn.vicipeptides.com/images/placeholders/retatrutide.jpg,,Buy Retatrutide 20mg Research Peptide – Vici Peptides,High-purity Retatrutide 20mg research peptide available for laboratory research use only from Vici Peptides. Triple hormone receptor agonist for metabolic research,FALSE,86,169,1 Vial,20mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Retatrutide is used in laboratory research to investigate triple hormone receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, weight management mechanisms, appetite control, insulin sensitivity, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,retatrutide
18,Retatrutide,30mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,270.00,TRUE,Both,RT30,Triple hormone receptor agonist for metabolic research,"Retatrutide is a triple hormone receptor agonist targeting glp-1, gip, and glucagon receptors for research into metabolic regulation. Research applications include investigations into glucose homeostasis, weight management, appetite control, and metabolic syndrome in experimental models.",C184H282N50O59,4107.5 g/mol,N/A,"LY3437943, Retatrutide, Triple agonist",N/A,https://cdn.vicipeptides.com/images/placeholders/retatrutide.jpg,,Buy Retatrutide 30mg Research Peptide – Vici Peptides,High-purity Retatrutide 30mg research peptide available for laboratory research use only from Vici Peptides. Triple hormone receptor agonist for metabolic research,FALSE,87,55,1 Vial,30mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Retatrutide is used in laboratory research to investigate triple hormone receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, weight management mechanisms, appetite control, insulin sensitivity, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,retatrutide
19,Semaglutide,5mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,42.00,TRUE,Both,SM5,Long-acting GLP-1 receptor agonist for metabolic research,"Semaglutide is a long-acting glp-1 receptor agonist peptide developed for research into metabolic regulation and glucose homeostasis. Research applications include investigations into insulin secretion, glucagon suppression, gastric emptying, appetite regulation, and metabolic syndrome in experimental models.",C187H291N45O59,4113.6 g/mol,910463-68-2,"Semaglutide, Ozempic (brand name), Wegovy (brand name), GLP-1 analog",16137256,https://cdn.vicipeptides.com/images/placeholders/semaglutide.jpg,,Buy Semaglutide 5mg Research Peptide – Vici Peptides,High-purity Semaglutide 5mg research peptide available for laboratory research use only from Vici Peptides. Long-acting GLP-1 receptor agonist for metabolic research,FALSE,88,108,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semaglutide is used in laboratory research to investigate GLP-1 receptor activation and metabolic regulation. Research applications include studies on insulin secretion, glucagon suppression, gastric emptying, appetite regulation, weight management mechanisms, glucose homeostasis, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semaglutide
20,Semaglutide,10mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,60.00,TRUE,Both,SM10,Long-acting GLP-1 receptor agonist for metabolic research,"Semaglutide is a long-acting glp-1 receptor agonist peptide developed for research into metabolic regulation and glucose homeostasis. Research applications include investigations into insulin secretion, glucagon suppression, gastric emptying, appetite regulation, and metabolic syndrome in experimental models.",C187H291N45O59,4113.6 g/mol,910463-68-2,"Semaglutide, Ozempic (brand name), Wegovy (brand name), GLP-1 analog",16137256,https://cdn.vicipeptides.com/images/placeholders/semaglutide.jpg,,Buy Semaglutide 10mg Research Peptide – Vici Peptides,High-purity Semaglutide 10mg research peptide available for laboratory research use only from Vici Peptides. Long-acting GLP-1 receptor agonist for metabolic research,FALSE,89,57,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semaglutide is used in laboratory research to investigate GLP-1 receptor activation and metabolic regulation. Research applications include studies on insulin secretion, glucagon suppression, gastric emptying, appetite regulation, weight management mechanisms, glucose homeostasis, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semaglutide
21,Semaglutide,15mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,81.00,TRUE,Both,SM15,Long-acting GLP-1 receptor agonist for metabolic research,"Semaglutide is a long-acting glp-1 receptor agonist peptide developed for research into metabolic regulation and glucose homeostasis. Research applications include investigations into insulin secretion, glucagon suppression, gastric emptying, appetite regulation, and metabolic syndrome in experimental models.",C187H291N45O59,4113.6 g/mol,910463-68-2,"Semaglutide, Ozempic (brand name), Wegovy (brand name), GLP-1 analog",16137256,https://cdn.vicipeptides.com/images/placeholders/semaglutide.jpg,,Buy Semaglutide 15mg Research Peptide – Vici Peptides,High-purity Semaglutide 15mg research peptide available for laboratory research use only from Vici Peptides. Long-acting GLP-1 receptor agonist for metabolic research,FALSE,90,158,1 Vial,15mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semaglutide is used in laboratory research to investigate GLP-1 receptor activation and metabolic regulation. Research applications include studies on insulin secretion, glucagon suppression, gastric emptying, appetite regulation, weight management mechanisms, glucose homeostasis, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semaglutide
22,Semaglutide,20mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,90.00,TRUE,Both,SM20,Long-acting GLP-1 receptor agonist for metabolic research,"Semaglutide is a long-acting glp-1 receptor agonist peptide developed for research into metabolic regulation and glucose homeostasis. Research applications include investigations into insulin secretion, glucagon suppression, gastric emptying, appetite regulation, and metabolic syndrome in experimental models.",C187H291N45O59,4113.6 g/mol,910463-68-2,"Semaglutide, Ozempic (brand name), Wegovy (brand name), GLP-1 analog",16137256,https://cdn.vicipeptides.com/images/placeholders/semaglutide.jpg,,Buy Semaglutide 20mg Research Peptide – Vici Peptides,High-purity Semaglutide 20mg research peptide available for laboratory research use only from Vici Peptides. Long-acting GLP-1 receptor agonist for metabolic research,FALSE,91,233,1 Vial,20mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semaglutide is used in laboratory research to investigate GLP-1 receptor activation and metabolic regulation. Research applications include studies on insulin secretion, glucagon suppression, gastric emptying, appetite regulation, weight management mechanisms, glucose homeostasis, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semaglutide
23,Tirzepatide,5mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,49.00,TRUE,Both,TR5,Dual GLP-1/GIP receptor agonist for metabolic research,"Tirzepatide is a dual glp-1 and gip receptor agonist peptide developed for research into metabolic regulation. Research applications include investigations into glucose homeostasis, insulin secretion, weight management, appetite control, and metabolic syndrome in experimental models.",C225H348N48O68,4813.4 g/mol,2023788-19-2,"Tirzepatide, Mounjaro (brand name), Zepbound (brand name), LY3298176",156588324,https://cdn.vicipeptides.com/images/placeholders/tirzepatide.jpg,,Buy Tirzepatide 5mg Research Peptide – Vici Peptides,High-purity Tirzepatide 5mg research peptide available for laboratory research use only from Vici Peptides. Dual GLP-1/GIP receptor agonist for metabolic research,FALSE,92,150,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Tirzepatide is used in laboratory research to investigate dual GLP-1 and GIP receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, insulin secretion, glucagon suppression, weight management mechanisms, appetite control, gastric emptying, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,tirzepatide
24,Tirzepatide,10mg,Weight Loss / Blood Sugar Control / Metabolic Regulation,67.00,TRUE,Both,TR10,Dual GLP-1/GIP receptor agonist for metabolic research,"Tirzepatide is a dual glp-1 and gip receptor agonist peptide developed for research into metabolic regulation. Research applications include investigations into glucose homeostasis, insulin secretion, weight management, appetite control, and metabolic syndrome in experimental models.",C225H348N48O68,4813.4 g/mol,2023788-19-2,"Tirzepatide, Mounjaro (brand name), Zepbound (brand name), LY3298176",156588324,https://cdn.vicipeptides.com/images/placeholders/tirzepatide.jpg,,Buy Tirzepatide 10mg Research Peptide – Vici Peptides,High-purity Tirzepatide 10mg research peptide available for laboratory research use only from Vici Peptides. Dual GLP-1/GIP receptor agonist for metabolic research,FALSE,93,209,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Tirzepatide is used in laboratory research to investigate dual GLP-1 and GIP receptor activation for metabolic regulation. Research applications include studies on glucose homeostasis, insulin secretion, glucagon suppression, weight management mechanisms, appetite control, gastric emptying, and metabolic syndrome in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,tirzepatide
